,Open,High,Low,Close
2017-08-24,22.28,22.287,22.168,22.24
2017-08-25,22.239,22.259,22.148,22.226
2017-08-28,22.237,22.299,22.182,22.261
2017-08-29,22.268,22.322,22.187,22.308
2017-08-30,22.312,22.312,22.159,22.231
2017-08-31,22.231,22.302,22.141,22.286
2017-09-01,22.285,22.299,22.13,22.205
2017-09-04,22.23,22.235,22.114,22.197
2017-09-05,22.197,22.259,22.117,22.237
2017-09-06,22.234,22.325,22.206,22.308
2017-09-07,22.312,22.448,22.251,22.439
2017-09-08,22.438,22.482,22.316,22.357
2017-09-11,22.372,22.386,22.27,22.323
2017-09-12,22.326,22.341,22.242,22.3
2017-09-13,22.302,22.377,22.24,22.274
2017-09-14,22.273,22.383,22.273,22.373
2017-09-15,22.376,22.41,22.298,22.377
2017-09-18,22.363,22.41,22.293,22.357
2017-09-19,22.356,22.411,22.328,22.392
2017-09-20,22.391,22.488,22.325,22.355
2017-09-21,22.358,22.415,22.294,22.402
2017-09-22,22.398,22.481,22.357,22.423
2017-09-25,22.415,22.444,22.335,22.34
2017-09-26,22.355,22.409,22.282,22.318
2017-09-27,22.318,22.378,22.272,22.304
2017-09-28,22.305,22.408,22.28,22.394
2017-09-29,22.393,22.429,22.325,22.355
2017-10-02,22.363,22.411,22.282,22.36
2017-10-03,22.36,22.382,22.289,22.374
2017-10-04,22.372,22.415,22.311,22.381
2017-10-05,22.384,22.392,22.236,22.261
2017-10-06,22.26,22.317,22.203,22.292
2017-10-09,22.274,22.331,22.246,22.297
2017-10-10,22.295,22.425,22.283,22.412
2017-10-11,22.421,22.427,22.263,22.355
2017-10-12,22.351,22.362,22.279,22.352
2017-10-13,22.355,22.371,22.22,22.344
2017-10-16,22.355,22.355,22.27,22.32
2017-10-17,22.319,22.319,22.244,22.298
2017-10-18,22.299,22.322,22.228,22.276
2017-10-19,22.274,22.336,22.226,22.295
2017-10-20,22.295,22.3,22.211,22.231
2017-10-23,22.214,22.256,22.178,22.243
2017-10-24,22.244,22.267,22.205,22.239
2017-10-25,22.229,22.275,22.192,22.274
2017-10-26,22.27,22.283,22.1,22.127
2017-10-27,22.124,22.171,22.051,22.112
2017-10-30,22.098,22.221,22.081,22.22
2017-10-31,22.218,22.223,22.09,22.172
2017-11-01,22.169,22.204,22.108,22.164
2017-11-02,22.164,22.253,22.151,22.225
2017-11-03,22.225,22.24,22.098,22.123
2017-11-06,22.128,22.211,22.103,22.205
2017-11-07,22.202,22.202,22.096,22.141
2017-11-08,22.15,22.193,22.114,22.193
2017-11-09,22.192,22.263,22.128,22.232
2017-11-10,22.233,22.242,22.164,22.189
2017-11-13,22.162,22.208,22.114,22.184
2017-11-14,22.183,22.209,22.141,22.208
2017-11-15,22.218,22.232,22.146,22.22
2017-11-16,22.22,22.244,22.14,22.242
2017-11-17,22.239,22.274,22.153,22.186
2017-11-20,22.212,22.213,22.13,22.188
2017-11-21,22.186,22.198,22.115,22.188
2017-11-22,22.221,22.311,22.06,22.303
2017-11-23,22.298,22.328,22.224,22.328
2017-11-24,22.328,22.332,22.238,22.29
