,Open,High,Low,Close
2018-04-11,23.2,23.289,23.139,23.248
2018-04-12,23.246,23.329,23.208,23.301
2018-04-13,23.295,23.379,23.232,23.282
2018-04-16,23.287,23.393,23.225,23.382
2018-04-17,23.387,23.456,23.349,23.422
2018-04-18,23.418,23.42,23.154,23.225
2018-04-19,23.221,23.328,23.191,23.228
2018-04-20,23.228,23.302,23.075,23.085
2018-04-23,23.115,23.214,23.023,23.077
2018-04-24,23.077,23.129,23.021,23.119
2018-04-25,23.119,23.165,23.053,23.148
2018-04-26,23.153,23.186,23.019,23.068
2018-04-27,23.058,23.11,22.928,23.086
2018-04-30,23.037,23.146,22.987,23.109
2018-05-01,23.112,23.145,23.025,23.119
2018-05-02,23.127,23.287,23.081,23.155
2018-05-03,23.156,23.204,23.066,23.115
2018-05-04,23.128,23.168,23.029,23.13
2018-05-07,23.123,23.249,23.083,23.172
2018-05-08,23.169,23.195,22.941,23.033
2018-05-09,23.034,23.375,23.009,23.285
2018-05-10,23.282,23.391,23.227,23.298
2018-05-11,23.303,23.39,23.247,23.277
2018-05-14,23.233,23.389,23.212,23.266
2018-05-15,23.254,23.375,23.163,23.245
2018-05-16,23.24,23.389,23.224,23.354
2018-05-17,23.354,23.473,23.319,23.349
2018-05-18,23.341,23.43,23.214,23.27
2018-05-21,23.248,23.425,23.191,23.411
2018-05-22,23.416,23.482,23.272,23.281
2018-05-23,23.288,23.384,23.229,23.293
2018-05-24,23.295,23.342,23.2,23.253
2018-05-25,23.255,23.27,23.052,23.106
2018-05-28,23.112,23.118,23.0,23.031
2018-05-29,23.035,23.165,23.012,23.086
2018-05-30,23.08,23.393,23.046,23.232
2018-05-31,23.227,23.405,23.086,23.188
2018-06-01,23.19,23.194,22.984,23.042
2018-06-04,23.075,23.083,22.94,22.988
2018-06-05,22.991,23.062,22.872,23.021
2018-06-06,23.015,23.128,22.911,22.967
2018-06-07,22.971,23.016,22.9,22.967
2018-06-08,22.967,23.119,22.889,23.118
2018-06-11,23.022,23.06,22.913,22.989
2018-06-12,23.002,23.007,22.91,22.929
2018-06-13,22.941,23.039,22.872,22.991
2018-06-14,22.991,23.111,22.822,22.829
2018-06-15,22.822,22.905,22.785,22.837
2018-06-18,22.86,22.946,22.765,22.877
2018-06-19,22.874,22.892,22.705,22.744
2018-06-20,22.742,22.782,22.647,22.672
2018-06-21,22.674,22.868,22.661,22.8
2018-06-22,22.793,22.873,22.684,22.862
2018-06-25,22.821,22.927,22.805,22.855
2018-06-26,22.872,22.943,22.802,22.896
2018-06-27,22.898,22.983,22.828,22.896
2018-06-28,22.933,23.102,22.876,23.091
