,Open,High,Low,Close
2015-06-18,3.8536,3.8536,3.8515,3.8427
2015-06-19,3.9621,3.9737,3.9581,3.9728
2015-06-22,3.8516,3.8639,3.8516,3.8444
2015-06-23,3.8771,3.8771,3.8747,3.8639
2015-06-24,3.8735,3.877,3.8735,3.8747
2015-06-25,3.8749,3.882,3.8749,3.877
2015-06-26,3.9971,4.0024,3.9848,4.0021
2015-06-29,3.847,3.8691,3.847,3.8796
2015-06-30,3.8846,3.8846,3.8719,3.8691
2015-07-01,3.8969,3.8969,3.8692,3.8719
2015-07-02,3.8728,3.8728,3.8728,3.8645
2015-07-03,3.9895,3.9932,3.9797,3.9932
2015-07-06,3.8691,3.8869,3.8691,3.8738
2015-07-07,3.8743,3.882,3.8743,3.8869
2015-07-08,3.8643,3.8815,3.8626,3.882
2015-07-09,3.877,3.877,3.8768,3.8815
2015-07-10,4.0069,4.0073,3.9919,4.0014
2015-07-13,3.9145,3.9145,3.8869,3.8825
2015-07-14,3.8963,3.8963,3.886,3.8869
2015-07-15,3.9147,3.9147,3.8969,3.886
2015-07-16,3.9001,3.9001,3.8914,3.8969
2015-07-17,4.0221,4.0225,4.008,4.0179
2015-07-20,3.9131,3.9131,3.9067,3.9115
2015-07-21,3.8783,3.91,3.8783,3.9067
2015-07-22,3.9094,3.9133,3.9067,3.91
2015-07-23,3.9148,3.9464,3.9148,3.9133
2015-07-24,4.039,4.0698,4.0286,4.0694
2015-07-27,3.961,3.961,3.9444,3.9663
2015-07-28,3.9331,3.9382,3.9331,3.9444
2015-07-29,3.9599,3.9599,3.9542,3.9382
2015-07-30,3.961,3.9702,3.961,3.9542
2015-07-31,4.0773,4.0887,4.0664,4.0761
2015-08-03,3.9721,3.9721,3.9532,3.9681
2015-08-04,3.9894,3.9894,3.967,3.9532
2015-08-05,3.9557,3.9661,3.9557,3.9537
2015-08-06,3.9586,3.9629,3.9586,3.9661
2015-08-07,4.0873,4.0971,4.0788,4.0968
2015-08-10,3.936,4.037,3.936,3.9664
2015-08-11,4.0319,4.0319,4.0184,4.037
2015-08-12,4.0145,4.0373,4.0145,4.0184
2015-08-13,4.0226,4.0548,4.0226,4.0373
2015-08-14,4.1605,4.1621,4.1371,4.148
2015-08-17,4.0733,4.0733,4.0674,4.0707
2015-08-18,4.079,4.079,4.0702,4.0674
2015-08-19,4.0963,4.0963,4.0963,4.0411
2015-08-20,4.0733,4.0946,4.0733,4.0963
2015-08-21,4.2111,4.2219,4.1996,4.215
2015-08-24,4.1118,4.1118,4.0639,4.1405
2015-08-25,4.0462,4.0766,4.0462,4.0639
2015-08-26,4.1059,4.1059,4.0478,4.0766
2015-08-27,4.0633,4.066,4.0633,4.0478
2015-08-28,4.1632,4.1781,4.154,4.178
2015-08-31,4.0753,4.0753,4.0735,4.0806
2015-09-01,4.0837,4.0837,4.0837,4.0735
2015-09-02,4.099,4.099,4.0809,4.0837
2015-09-03,4.0855,4.0855,4.0855,4.1154
2015-09-04,4.2028,4.2169,4.1947,4.2167
2015-09-07,4.1135,4.1135,4.0936,4.1156
2015-09-08,4.0769,4.0788,4.0769,4.0936
2015-09-09,4.052,4.0748,4.052,4.0788
2015-09-10,4.0403,4.0895,4.0403,4.0748
2015-09-11,4.1837,4.2046,4.1711,4.2014
2015-09-14,4.0893,4.0893,4.0773,4.0854
2015-09-15,4.0897,4.0897,4.0799,4.0773
2015-09-16,4.052,4.0717,4.052,4.0799
2015-09-17,4.036,4.0493,4.036,4.0717
2015-09-18,4.1885,4.1885,4.1607,4.1692
2015-09-21,4.131,4.131,4.1179,4.0978
2015-09-22,4.1333,4.1333,4.1243,4.1179
2015-09-23,4.1145,4.1712,4.1145,4.1243
2015-09-24,4.1926,4.1926,4.1431,4.1712
2015-09-25,4.285,4.2851,4.2504,4.2622
2015-09-28,4.1419,4.1438,4.1326,4.167
2015-09-29,4.1342,4.1342,4.1255,4.1438
2015-09-30,4.1443,4.1443,4.1142,4.1255
2015-10-01,4.099,4.138,4.099,4.1142
2015-10-02,4.2369,4.2528,4.2304,4.249
2015-10-05,4.0982,4.0982,4.0965,4.079
2015-10-06,4.0661,4.0661,4.0661,4.0785
2015-10-07,4.0725,4.0953,4.0725,4.0661
2015-10-08,4.0984,4.0984,4.0388,4.0953
2015-10-09,4.212,4.212,4.1569,4.164
2015-10-12,4.0615,4.0759,4.0615,4.0559
2015-10-13,4.0732,4.0808,4.0732,4.0759
2015-10-14,4.0577,4.0577,4.0203,4.0808
2015-10-15,4.0493,4.0493,4.0478,4.0203
2015-10-16,4.1343,4.1756,4.1195,4.1707
2015-10-19,4.0566,4.0654,4.0566,4.057
2015-10-20,4.0748,4.0748,4.0742,4.0654
2015-10-21,4.077,4.077,4.0659,4.0742
2015-10-22,4.0627,4.0627,4.0627,4.155
2015-10-23,4.1881,4.1947,4.1676,4.1924
2015-10-26,4.0465,4.069,4.0465,4.0585
2015-10-27,4.0795,4.0795,4.0778,4.069
2015-10-28,4.1322,4.133,4.0932,4.0778
2015-10-29,4.0829,4.0829,4.0674,4.0932
2015-10-30,4.2123,4.2124,4.1827,4.1901
2015-11-02,4.0775,4.0775,4.0704,4.0762
2015-11-03,4.0774,4.0774,4.053,4.0704
2015-11-04,4.0804,4.0886,4.0715,4.053
2015-11-05,4.0668,4.0735,4.0668,4.0715
2015-11-06,4.1938,4.2232,4.18,4.2232
2015-11-09,4.1194,4.1194,4.1065,4.1115
2015-11-10,4.104,4.104,4.0999,4.1065
2015-11-11,4.083,4.1065,4.083,4.0887
2015-11-12,4.0743,4.1201,4.0743,4.1082
2015-11-13,4.2316,4.245,4.2154,4.2436
2015-11-16,4.1288,4.1288,4.1088,4.1108
2015-11-17,4.118,4.118,4.1061,4.1088
2015-11-18,4.1011,4.1011,4.0862,4.1061
2015-11-19,4.085,4.085,4.0787,4.0862
2015-11-20,4.2161,4.2162,4.1916,4.202
2015-11-23,4.0881,4.0881,4.0855,4.0917
2015-11-24,4.0835,4.0835,4.0685,4.086
2015-11-25,4.0599,4.0764,4.0599,4.0592
2015-11-26,4.0816,4.0955,4.0816,4.077
2015-11-27,4.1996,4.2329,4.199,4.1993
2015-11-30,4.097,4.097,4.0926,4.0946
2015-12-01,4.0831,4.1041,4.0831,4.0929
2015-12-02,4.1007,4.1121,4.1007,4.1045
2015-12-03,3.968,4.1064,3.968,4.1106
2015-12-04,4.227,4.233,4.212,4.2324
2015-12-07,4.1111,4.1359,4.1111,4.1209
2015-12-08,4.1268,4.13,4.1268,4.1355
2015-12-09,4.0942,4.1185,4.0942,4.1297
2015-12-10,4.1266,4.1266,4.1227,4.1185
2015-12-11,4.229,4.2445,4.2286,4.2444
2015-12-14,4.1221,4.1221,4.1024,4.1289
2015-12-15,4.1281,4.1281,4.1162,4.131
2015-12-16,4.133,4.133,4.1286,4.1129
2015-12-17,4.1308,4.1308,4.1271,4.131
2015-12-18,4.2569,4.2576,4.238,4.2485
2015-12-21,4.1122,4.1177,4.1122,4.1285
2015-12-22,4.1143,4.1213,4.1143,4.1124
2015-12-23,4.1256,4.1256,4.1141,4.1285
2015-12-24,4.1076,4.1076,4.1076,4.1124
2015-12-25,4.2311,4.2336,4.2216,4.2336
2015-12-28,4.1141,4.1261,4.1141,4.1112
2015-12-29,4.142,4.142,4.1266,4.126
2015-12-30,4.1234,4.1245,4.1234,4.1282
2015-12-31,4.1243,4.1243,4.1243,4.1243
2016-01-01,4.254,4.254,4.254,4.254
2016-01-04,4.1868,4.1868,4.1539,4.1881
2016-01-05,4.1612,4.1634,4.1612,4.1569
2016-01-06,4.1548,4.1831,4.1548,4.1633
2016-01-07,4.1592,4.1702,4.1592,4.1799
2016-01-08,4.2976,4.301,4.2812,4.2919
2016-01-11,4.201,4.201,4.1824,4.1937
2016-01-12,4.19,4.19,4.1801,4.1824
2016-01-13,4.1503,4.1964,4.1503,4.1571
2016-01-14,4.2253,4.2253,4.1946,4.1964
2016-01-15,4.304,4.3164,4.298,4.312
2016-01-18,4.187,4.187,4.1698,4.1859
2016-01-19,4.1436,4.1994,4.1436,4.1496
2016-01-20,4.2191,4.2191,4.2018,4.1995
2016-01-21,4.2285,4.2285,4.1769,4.2009
2016-01-22,4.3044,4.3215,4.2952,4.3002
2016-01-25,4.166,4.1776,4.166,4.1664
2016-01-26,4.1714,4.1921,4.1714,4.1789
2016-01-27,4.185,4.1958,4.185,4.1925
2016-01-28,4.188,4.188,4.175,4.1944
2016-01-29,4.3048,4.3138,4.2526,4.3093
2016-02-01,4.1685,4.183,4.1685,4.1698
2016-02-02,4.1727,4.1905,4.1727,4.184
2016-02-03,4.1183,4.1374,4.1183,4.1267
2016-02-04,4.1301,4.1357,4.1301,4.1374
2016-02-05,4.2606,4.2782,4.2495,4.2661
2016-02-08,4.1284,4.1542,4.1284,4.1643
2016-02-09,4.1282,4.1344,4.1282,4.1582
2016-02-10,4.1114,4.117,4.1114,4.1344
2016-02-11,4.1279,4.1279,4.1232,4.1173
2016-02-12,4.2357,4.2543,4.2343,4.2513
2016-02-15,4.1449,4.1449,4.142,4.1348
2016-02-16,4.1512,4.1599,4.1512,4.142
2016-02-17,4.1658,4.1658,4.1589,4.1602
2016-02-18,4.1508,4.1611,4.1496,4.1579
2016-02-19,4.2738,4.2852,4.2727,4.284
2016-02-22,4.1591,4.1656,4.1591,4.1601
2016-02-23,4.1577,4.1772,4.1577,4.1656
2016-02-24,4.1598,4.1598,4.1552,4.1578
2016-02-25,4.1473,4.1582,4.1473,4.1574
2016-02-26,4.2783,4.2823,4.2718,4.2781
2016-02-29,4.1688,4.1688,4.1427,4.1648
2016-03-01,4.1425,4.1469,4.1425,4.1458
2016-03-02,4.1371,4.1371,4.116,4.1425
2016-03-03,4.092,4.1005,4.092,4.1155
2016-03-04,4.2408,4.2422,4.1964,4.1967
2016-03-07,4.0681,4.1077,4.0681,4.0897
2016-03-08,4.113,4.113,4.1129,4.1058
2016-03-09,4.11,4.1164,4.11,4.1129
2016-03-10,4.0391,4.0949,4.0391,4.1164
2016-03-11,4.2435,4.2461,4.2142,4.2143
2016-03-14,4.0963,4.1195,4.0963,4.0976
2016-03-15,4.1174,4.1174,4.1151,4.1195
2016-03-16,4.0729,4.0729,4.0674,4.1158
2016-03-17,4.066,4.066,4.0539,4.0621
2016-03-18,4.1792,4.1932,4.1635,4.1692
2016-03-21,4.0744,4.0744,4.0641,4.0643
2016-03-22,4.0681,4.0761,4.0681,4.065
2016-03-23,4.071,4.071,4.0678,4.0724
2016-03-24,4.0663,4.0681,4.0663,4.0678
2016-03-25,4.1995,4.2115,4.1931,4.1952
2016-03-28,4.0566,4.0823,4.0566,4.0682
2016-03-29,4.056,4.056,4.0534,4.0823
2016-03-30,4.0334,4.0334,4.0334,4.0466
2016-03-31,4.0332,4.0471,4.0332,4.0334
2016-04-01,4.1436,4.1742,4.1435,4.1624
2016-04-04,4.0471,4.0664,4.0471,4.0555
2016-04-05,4.0584,4.0688,4.0584,4.0664
2016-04-06,4.0568,4.0719,4.0568,4.0537
2016-04-07,4.0666,4.0666,4.0666,4.0615
2016-04-08,4.1837,4.1869,4.1757,4.1824
2016-04-11,4.0543,4.0555,4.0543,4.0619
2016-04-12,4.0631,4.0631,4.0554,4.0555
2016-04-13,4.0679,4.0679,4.0571,4.0554
2016-04-14,4.0625,4.0625,4.0525,4.0571
2016-04-15,4.1751,4.1762,4.1646,4.176
2016-04-18,4.0568,4.0568,4.0299,4.057
2016-04-19,4.0206,4.0339,4.0206,4.0299
2016-04-20,4.0583,4.0583,4.0467,4.0339
2016-04-21,4.0511,4.0511,4.0511,4.0534
2016-04-22,4.1621,4.173,4.1596,4.1694
2016-04-25,4.0527,4.0527,4.0519,4.0549
2016-04-26,4.0479,4.0579,4.0479,4.0519
2016-04-27,4.0484,4.0484,4.0484,4.0541
2016-04-28,4.0436,4.0478,4.0436,4.0484
2016-04-29,4.1683,4.1684,4.147,4.162
2016-05-02,4.0261,4.0465,4.0261,4.0427
2016-05-03,4.0585,4.0585,4.0585,4.0736
2016-05-04,4.0599,4.0664,4.0599,4.0585
2016-05-05,4.075,4.075,4.0592,4.0724
2016-05-06,4.1771,4.18,4.1714,4.1798
2016-05-09,4.0693,4.0729,4.0693,4.0698
2016-05-10,4.0718,4.0806,4.0718,4.0729
2016-05-11,4.0704,4.0796,4.0704,4.0806
2016-05-12,4.0888,4.0888,4.0872,4.0796
2016-05-13,4.2003,4.2123,4.1972,4.2118
2016-05-16,4.0893,4.0893,4.0893,4.0969
2016-05-17,4.092,4.0994,4.092,4.0893
2016-05-18,4.1211,4.1211,4.1053,4.0994
2016-05-19,4.1059,4.1059,4.1018,4.1053
2016-05-20,4.2224,4.2232,4.2084,4.2152
2016-05-23,4.0892,4.0952,4.0892,4.092
2016-05-24,4.112,4.112,4.0847,4.0952
2016-05-25,4.0791,4.0791,4.0661,4.0847
2016-05-26,4.0603,4.068,4.0603,4.0661
2016-05-27,4.1861,4.1899,4.1787,4.1885
2016-05-30,4.087,4.087,4.081,4.0904
2016-05-31,4.0871,4.0871,4.0822,4.081
2016-06-01,4.0691,4.082,4.0691,4.0822
2016-06-02,4.0989,4.0989,4.0837,4.0964
2016-06-03,4.2029,4.2033,4.1542,4.1542
2016-06-06,4.0339,4.0339,4.0271,4.0427
2016-06-07,4.0283,4.0283,4.0253,4.0271
2016-06-08,4.0178,4.0466,4.0178,4.0253
2016-06-09,4.0575,4.0575,4.043,4.0466
2016-06-10,4.1622,4.1629,4.1511,4.1622
2016-06-13,4.0519,4.0621,4.0519,4.0558
2016-06-14,4.068,4.068,4.0553,4.0621
2016-06-15,4.0428,4.068,4.0428,4.0433
2016-06-16,4.0437,4.059,4.0437,4.068
2016-06-17,4.1758,4.176,4.1681,4.1758
2016-06-20,4.0463,4.0463,4.0298,4.0488
2016-06-21,4.0549,4.0549,4.0275,4.0526
2016-06-22,4.0173,4.0173,4.0147,4.008
2016-06-23,4.0354,4.0547,4.0354,4.0163
2016-06-24,4.1343,4.1903,4.1328,4.1786
2016-06-27,4.0757,4.0757,4.0576,4.0732
2016-06-28,4.0623,4.0623,4.0517,4.0657
2016-06-29,4.0388,4.0388,4.0291,4.0361
2016-06-30,4.0442,4.0563,4.0218,4.0432
2016-07-01,4.156,4.1564,4.1427,4.1486
2016-07-04,4.029,4.0491,4.029,4.0249
2016-07-05,4.0798,4.0798,4.0585,4.0755
2016-07-06,4.0508,4.0508,4.0463,4.049
2016-07-07,4.0483,4.0483,4.0439,4.0475
2016-07-08,4.1655,4.1725,4.155,4.157
2016-07-11,4.0314,4.0314,4.029,4.0293
2016-07-12,4.0397,4.0397,4.022,4.0377
2016-07-13,4.0177,4.0177,4.0017,4.0183
2016-07-14,4.0038,4.0038,4.0022,4.0021
2016-07-15,4.1233,4.1345,4.1076,4.1157
2016-07-18,4.0058,4.017,4.0058,4.0027
2016-07-19,4.0326,4.0326,4.0131,4.03
2016-07-20,4.0106,4.0106,4.0054,4.0121
2016-07-21,4.002,4.0126,4.002,4.0021
2016-07-22,4.1317,4.1358,4.1196,4.1289
2016-07-25,4.0276,4.0276,4.0232,4.0241
2016-07-26,4.0269,4.0269,4.0147,4.0279
2016-07-27,3.9868,4.0015,3.9868,3.9925
2016-07-28,4.0043,4.0043,3.9974,4.0052
2016-07-29,4.1269,4.1272,4.1075,4.1157
2016-08-01,3.9429,3.9588,3.9429,3.9444
2016-08-02,3.9702,3.9702,3.9702,3.948
2016-08-03,3.9894,3.9894,3.9714,3.9883
2016-08-04,3.9696,3.9696,3.944,3.9714
2016-08-05,4.0884,4.089,4.052,4.0744
2016-08-08,3.9402,3.9406,3.9307,3.9403
2016-08-09,3.918,3.918,3.8748,3.9215
2016-08-10,3.8714,3.9221,3.8714,3.8742
2016-08-11,3.9257,3.9334,3.9257,3.9267
2016-08-12,4.0413,4.0543,4.0304,4.0457
2016-08-15,3.9218,3.9218,3.9058,3.9208
2016-08-16,3.9131,3.9409,3.9131,3.913
2016-08-17,3.9306,3.9448,3.9306,3.9409
2016-08-18,3.965,3.965,3.965,3.9363
2016-08-19,4.0513,4.0848,4.0512,4.0838
2016-08-22,3.9778,3.9848,3.9778,3.9756
2016-08-23,3.9974,3.9974,3.9868,3.9961
2016-08-24,3.993,3.993,3.9707,3.9917
2016-08-25,3.9699,3.973,3.9699,3.9718
2016-08-26,4.0915,4.0916,4.0775,4.0864
2016-08-29,3.9764,3.9771,3.9729,3.9766
2016-08-30,3.9728,3.9728,3.9728,3.9788
2016-08-31,3.9664,3.9767,3.9664,3.9664
2016-09-01,3.9596,3.9662,3.9596,3.9593
2016-09-02,4.0902,4.1015,4.0794,4.0824
2016-09-05,3.9359,3.9359,3.9297,3.9362
2016-09-06,3.9004,3.9128,3.9004,3.8988
2016-09-07,3.9144,3.9183,3.9144,3.9146
2016-09-08,3.926,3.9682,3.926,3.9263
2016-09-09,4.0363,4.079,4.031,4.0646
2016-09-12,3.9691,3.975,3.9691,3.9694
2016-09-13,3.9794,3.9794,3.9717,3.9796
2016-09-14,3.9651,3.9704,3.9651,3.9641
2016-09-15,3.9687,3.9687,3.9661,3.9696
2016-09-16,4.0849,4.0903,4.066,4.0844
2016-09-19,3.9288,3.9288,3.9278,3.9285
2016-09-20,3.9371,3.9371,3.9366,3.9374
2016-09-21,3.9213,3.9302,3.9213,3.9216
2016-09-22,3.9386,3.9386,3.9285,3.9381
2016-09-23,4.0465,4.052,4.0371,4.04
2016-09-26,3.939,3.939,3.9324,3.9381
2016-09-27,3.943,3.943,3.9313,3.9422
2016-09-28,3.9281,3.9339,3.9248,3.9298
2016-09-29,3.9336,3.9336,3.9265,3.9336
2016-09-30,4.0551,4.0614,4.0293,4.0402
2016-10-03,3.9356,3.9359,3.9342,3.9336
2016-10-04,3.9209,3.9396,3.9162,3.9222
2016-10-05,3.9456,3.9465,3.9456,3.9457
2016-10-06,3.9626,3.9626,3.9396,3.9602
2016-10-07,4.0482,4.0709,4.0467,4.0562
2016-10-10,3.9477,3.9649,3.9477,3.9474
2016-10-11,3.9744,3.9744,3.9558,3.977
2016-10-12,3.9604,3.9753,3.9604,3.9602
2016-10-13,3.9691,3.9693,3.9691,3.966
2016-10-14,4.093,4.0963,4.0804,4.0946
2016-10-17,3.9725,3.9725,3.9495,3.9767
2016-10-18,3.9603,3.9603,3.9429,3.9588
2016-10-19,3.9448,3.9523,3.9448,3.9448
2016-10-20,3.9702,3.9702,3.9688,3.9696
2016-10-21,4.0641,4.0964,4.0626,4.0957
2016-10-24,3.97,3.97,3.9531,3.9674
2016-10-25,3.9516,3.9559,3.9516,3.9508
2016-10-26,3.9598,3.9716,3.9598,3.9597
2016-10-27,3.9783,3.9783,3.9606,3.9779
2016-10-28,4.087,4.0957,4.0764,4.0821
2016-10-31,3.949,3.9545,3.949,3.9475
2016-11-01,3.9417,3.9417,3.9394,3.9403
2016-11-02,3.9373,3.9483,3.9373,3.9388
2016-11-03,3.9366,3.9387,3.9366,3.9348
2016-11-04,4.0659,4.0659,4.0501,4.057
2016-11-07,3.9503,3.9503,3.9445,3.9484
2016-11-08,3.9605,3.9605,3.9592,3.9528
2016-11-09,4.007,4.007,3.9713,4.01
2016-11-10,3.9746,4.0012,3.9746,3.975
2016-11-11,4.0866,4.1156,4.0856,4.1119
2016-11-14,4.0156,4.0156,3.9911,4.0225
2016-11-15,4.0003,4.0003,3.9961,4.0055
2016-11-16,3.9923,3.9923,3.9873,3.9943
2016-11-17,4.0305,4.0305,4.0006,4.0271
2016-11-18,4.1118,4.1418,4.106,4.1267
2016-11-21,3.9872,3.9872,3.9865,3.9893
2016-11-22,3.9868,3.9938,3.9868,3.9862
2016-11-23,4.0238,4.0238,3.9879,4.0191
2016-11-24,3.9952,3.9952,3.9839,3.9942
2016-11-25,4.1157,4.126,4.1027,4.1089
2016-11-28,3.976,3.9866,3.976,3.9748
2016-11-29,3.968,3.9866,3.968,3.9665
2016-11-30,4.0068,4.0068,3.9925,3.9866
2016-12-01,3.9789,3.9928,3.9789,3.9793
2016-12-02,4.1106,4.126,4.1068,4.1135
2016-12-05,3.9904,3.9991,3.9904,3.9879
2016-12-06,4.0075,4.0075,3.9787,4.006
2016-12-07,3.9688,3.9688,3.9614,3.9678
2016-12-08,4.0239,4.0239,3.9775,4.0264
2016-12-09,4.0993,4.1121,4.092,4.103
2016-12-12,3.9645,3.9739,3.9645,3.9659
2016-12-13,3.9678,3.9742,3.9678,3.9698
2016-12-14,4.0348,4.0348,3.9913,4.0177
2016-12-15,3.992,3.992,3.9874,3.9954
2016-12-16,4.1228,4.1332,4.1081,4.1263
2016-12-19,4.008,4.008,4.0036,4.0094
2016-12-20,3.9997,3.9997,3.9923,4.0
2016-12-21,3.9906,4.019,3.9906,3.993
2016-12-22,4.025,4.025,4.0187,4.0239
2016-12-23,4.1362,4.155,4.1256,4.1448
2016-12-26,4.0199,4.0382,4.0199,4.0171
2016-12-27,4.031,4.0493,4.031,4.0338
2016-12-28,4.0439,4.0439,4.0405,4.0486
2016-12-29,4.0048,4.0473,4.0048,4.028
2016-12-30,4.1653,4.1895,4.1469,4.1895
2017-01-02,4.059,4.059,4.051,4.058
2017-01-03,4.0492,4.0492,4.03,4.0433
2017-01-04,3.9861,3.9942,3.9861,4.0071
2017-01-05,3.9612,3.9896,3.9612,3.9557
2017-01-06,4.1264,4.1392,4.1056,4.1322
2017-01-09,3.9873,4.0003,3.9873,3.99
2017-01-10,4.0079,4.0079,3.9952,4.0083
2017-01-11,3.9676,3.9676,3.9379,3.9686
2017-01-12,3.9566,3.9566,3.9465,3.9545
2017-01-13,4.0805,4.0903,4.0645,4.076
2017-01-16,3.9565,3.9565,3.936,3.9574
2017-01-17,3.9316,3.9462,3.9316,3.9308
2017-01-18,3.9674,3.9674,3.9563,3.9644
2017-01-19,3.959,3.959,3.951,3.957
2017-01-20,4.0759,4.0812,4.0574,4.0669
2017-01-23,3.9213,3.9233,3.9213,3.9188
2017-01-24,3.9269,3.9269,3.9237,3.9268
2017-01-25,3.9183,3.9227,3.9183,3.924
2017-01-26,3.9371,3.9375,3.9371,3.9378
2017-01-27,4.0399,4.0751,4.0394,4.0667
2017-01-30,3.9311,3.9311,3.9208,3.93
2017-01-31,3.9047,3.9047,3.897,3.9051
2017-02-01,3.9048,3.9048,3.8874,3.9111
2017-02-02,3.9033,3.9033,3.8822,3.8874
2017-02-03,4.0109,4.0123,3.9706,3.9778
2017-02-06,3.8605,3.8845,3.8605,3.8534
2017-02-07,3.8831,3.8879,3.8831,3.8812
2017-02-08,3.8745,3.8745,3.8743,3.8713
2017-02-09,3.8843,3.8843,3.8771,3.8842
2017-02-10,4.0052,4.0166,3.9877,3.9962
2017-02-13,3.8824,3.8824,3.8432,3.8847
2017-02-14,3.8647,3.8647,3.8425,3.8614
2017-02-15,3.818,3.8341,3.818,3.8278
2017-02-16,3.8236,3.8541,3.8236,3.8219
2017-02-17,3.9687,3.9906,3.9623,3.9745
2017-02-20,3.8594,3.8594,3.8486,3.8514
2017-02-21,3.8446,3.8446,3.8444,3.848
2017-02-22,3.8253,3.8345,3.8249,3.8242
2017-02-23,3.8294,3.8317,3.8294,3.8345
2017-02-24,3.967,3.9672,3.9493,3.9495
2017-02-27,3.8377,3.8377,3.8212,3.8375
2017-02-28,3.8348,3.8504,3.8348,3.8212
2017-03-01,3.8448,3.8547,3.8448,3.8424
2017-03-02,3.8552,3.8706,3.8552,3.8588
2017-03-03,3.9674,4.008,3.9672,3.988
2017-03-06,3.863,3.863,3.8614,3.8611
2017-03-07,3.8615,3.8627,3.8615,3.8645
2017-03-08,3.8708,3.875,3.8708,3.8696
2017-03-09,3.866,3.8756,3.866,3.8705
2017-03-10,3.9946,4.0143,3.9869,4.0026
2017-03-13,3.8693,3.8693,3.8615,3.8701
2017-03-14,3.8694,3.8694,3.8461,3.8724
2017-03-15,3.8085,3.8212,3.8085,3.8099
2017-03-16,3.8045,3.8181,3.8045,3.8027
2017-03-17,3.9543,3.9587,3.9301,3.9382
2017-03-20,3.8,3.8,3.7965,3.8084
2017-03-21,3.7982,3.8064,3.7982,3.7962
2017-03-22,3.8066,3.8066,3.8051,3.8046
2017-03-23,3.8096,3.8096,3.7954,3.8043
2017-03-24,3.9275,3.9316,3.9043,3.9154
2017-03-27,3.7658,3.7725,3.7658,3.7645
2017-03-28,3.7842,3.7842,3.7716,3.7857
2017-03-29,3.7816,3.7816,3.7797,3.779
2017-03-30,3.7998,3.7998,3.7888,3.8028
2017-03-31,3.9008,3.9174,3.9003,3.9074
2017-04-03,3.787,3.8,3.787,3.7879
2017-04-04,3.7881,3.797,3.7881,3.7893
2017-04-05,3.7943,3.8014,3.7943,3.7961
2017-04-06,3.8096,3.8156,3.8096,3.8099
2017-04-07,3.936,3.9483,3.9306,3.9454
2017-04-10,3.8116,3.8174,3.8116,3.8199
2017-04-11,3.8189,3.8189,3.8085,3.8174
2017-04-12,3.7846,3.7846,3.7768,3.8085
2017-04-13,3.7857,3.7857,3.7857,3.7768
2017-04-14,3.904,3.9184,3.9008,3.9137
2017-04-17,3.7765,3.79,3.7736,3.7753
2017-04-18,3.7694,3.7899,3.7694,3.7681
2017-04-19,3.7957,3.7957,3.7884,3.797
2017-04-20,3.8023,3.8023,3.7852,3.8011
2017-04-21,3.9144,3.9144,3.8972,3.9116
2017-04-24,3.7596,3.7596,3.7493,3.7583
2017-04-25,3.7343,3.7487,3.7343,3.7353
2017-04-26,3.7439,3.758,3.7439,3.7447
2017-04-27,3.77,3.7704,3.77,3.7676
2017-04-28,3.8764,3.8933,3.8724,3.8826
2017-05-01,3.7779,3.7779,3.7403,3.7805
2017-05-02,3.734,3.743,3.734,3.7363
2017-05-03,3.7505,3.758,3.7505,3.7511
2017-05-04,3.7383,3.7688,3.7383,3.7387
2017-05-05,3.8752,3.8939,3.8715,3.8823
2017-05-08,3.7653,3.7699,3.7653,3.7671
2017-05-09,3.775,3.775,3.7673,3.7802
2017-05-10,3.7674,3.7674,3.7519,3.7673
2017-05-11,3.7541,3.7575,3.7541,3.7553
2017-05-12,3.8713,3.8835,3.8659,3.8766
2017-05-15,3.7389,3.7456,3.7389,3.7397
2017-05-16,3.7364,3.7578,3.7364,3.7363
2017-05-17,3.7435,3.779,3.7435,3.7406
2017-05-18,3.7879,3.7879,3.7444,3.7929
2017-05-19,3.8857,3.899,3.8284,3.8594
2017-05-22,3.7429,3.7596,3.7429,3.7427
2017-05-23,3.7791,3.7791,3.7604,3.778
2017-05-24,3.7456,3.7505,3.7456,3.7501
2017-05-25,3.7517,3.7517,3.7439,3.7526
2017-05-26,3.8597,3.8828,3.8591,3.8681
2017-05-29,3.7764,3.7764,3.7573,3.7649
2017-05-30,3.7493,3.7509,3.7493,3.7453
2017-05-31,3.7437,3.7503,3.7437,3.7428
2017-06-01,3.7548,3.7548,3.7543,3.7552
2017-06-02,3.8676,3.8749,3.8614,3.8651
2017-06-05,3.7372,3.7526,3.7372,3.7379
2017-06-06,3.7438,3.7526,3.7438,3.7409
2017-06-07,3.7384,3.7497,3.7384,3.7367
2017-06-08,3.7634,3.7634,3.7496,3.7597
2017-06-09,3.8642,3.8748,3.8567,3.8649
2017-06-12,3.7689,3.7689,3.7629,3.7665
2017-06-13,3.7617,3.7617,3.7585,3.7617
2017-06-14,3.7558,3.7761,3.7558,3.7585
2017-06-15,3.7807,3.7807,3.7725,3.7761
2017-06-16,3.8819,3.912,3.8761,3.8971
2017-06-19,3.7974,3.7974,3.7856,3.7952
2017-06-20,3.7904,3.7904,3.7891,3.7908
2017-06-21,3.7821,3.787,3.7821,3.7817
2017-06-22,3.7925,3.7925,3.7739,3.7915
2017-06-23,3.9071,3.9121,3.8824,3.8947
2017-06-26,3.7752,3.7759,3.7752,3.7745
