,Open,High,Low,Close
2021-06-07,2.0522,2.0675,2.0468,2.049
2021-06-08,2.0489,2.0611,2.0362,2.0435
2021-06-09,2.0407,2.0542,2.0134,2.0258
2021-06-10,2.0246,2.0423,2.0113,2.0346
2021-06-11,2.0317,2.0468,2.0107,2.0232
2021-06-14,2.015,2.0237,2.0062,2.0124
2021-06-15,2.0124,2.0204,1.9964,2.0068
2021-06-16,2.005,2.0225,1.9766,1.9772
2021-06-17,1.9769,1.9923,1.9642,1.9695
2021-06-18,1.9637,1.9872,1.9314,1.9337
2021-06-21,1.943,1.9686,1.9377,1.9683
2021-06-22,1.9672,1.9771,1.9488,1.9669
2021-06-23,1.9635,1.9786,1.9582,1.9691
2021-06-24,1.9733,1.9805,1.9594,1.9643
2021-06-25,1.9704,1.9913,1.9634,1.9715
2021-06-28,1.9694,1.9754,1.9528,1.9568
2021-06-29,1.9518,1.9677,1.9429,1.9491
2021-06-30,1.9442,1.9643,1.9425,1.9499
