,Open,High,Low,Close
2023-05-19,0.8926,0.8947,0.8878,0.8931
2023-05-22,0.8912,0.8953,0.8887,0.8906
2023-05-23,0.891,0.8928,0.885,0.8908
2023-05-24,0.891,0.8943,0.8888,0.8901
2023-05-25,0.8899,0.8916,0.8831,0.8873
2023-05-26,0.8867,0.8886,0.8823,0.8843
2023-05-29,0.883,0.8851,0.88,0.8826
2023-05-30,0.8841,0.8843,0.8779,0.8817
2023-05-31,0.8816,0.8877,0.8803,0.884
2023-06-01,0.8837,0.8886,0.8823,0.8868
2023-06-02,0.886,0.8887,0.8816,0.8825
2023-06-05,0.8824,0.8841,0.8794,0.8825
2023-06-06,0.8832,0.885,0.881,0.8827
2023-06-07,0.8828,0.8859,0.882,0.8825
2023-06-08,0.8826,0.8876,0.8811,0.8857
2023-06-09,0.8858,0.8902,0.8858,0.8869
2023-06-12,0.887,0.8915,0.886,0.8869
2023-06-13,0.887,0.8917,0.8831,0.8831
2023-06-14,0.885,0.8888,0.884,0.887
2023-06-15,0.8863,0.8877,0.881,0.887
2023-06-16,0.887,0.8883,0.885,0.8862
2023-06-19,0.8846,0.8884,0.8838,0.8868
2023-06-20,0.8865,0.8935,0.8861,0.8892
2023-06-21,0.8891,0.8906,0.8866,0.8885
2023-06-22,0.8885,0.8895,0.882,0.8833
2023-06-23,0.883,0.885,0.8795,0.8803
2023-06-26,0.881,0.8826,0.8789,0.8811
2023-06-27,0.881,0.8829,0.8782,0.8793
2023-06-28,0.8794,0.8801,0.8707,0.8724
2023-06-29,0.8726,0.8745,0.8709,0.8743
2023-06-30,0.8744,0.884,0.8721,0.8828
2023-07-03,0.8826,0.8899,0.8818,0.8879
2023-07-04,0.8881,0.8928,0.8866,0.8914
2023-07-05,0.8914,0.8947,0.8909,0.8938
2023-07-06,0.8932,0.8946,0.889,0.8919
2023-07-07,0.8909,0.8924,0.8865,0.8899
2023-07-10,0.8901,0.895,0.8887,0.8929
2023-07-11,0.8945,0.9014,0.8939,0.9006
2023-07-12,0.9,0.904,0.8945,0.8956
2023-07-13,0.8956,0.9019,0.8945,0.897
2023-07-14,0.896,0.8978,0.8895,0.8944
2023-07-17,0.8934,0.8981,0.8913,0.8949
2023-07-18,0.895,0.9129,0.8948,0.9103
2023-07-19,0.9103,0.9166,0.9096,0.9131
2023-07-20,0.9128,0.9203,0.9084,0.9085
2023-07-21,0.9083,0.9141,0.9062,0.911
2023-07-24,0.9107,0.9125,0.9073,0.9086
2023-07-25,0.9074,0.9115,0.9051,0.9078
2023-07-26,0.9079,0.9147,0.905,0.9129
2023-07-27,0.9131,0.9185,0.9077,0.9077
2023-07-28,0.9082,0.9181,0.9067,0.9156
2023-07-31,0.9128,0.9233,0.9128,0.9181
2023-08-01,0.9182,0.9246,0.9173,0.921
2023-08-02,0.9219,0.9238,0.9166,0.918
2023-08-03,0.9176,0.9209,0.9124,0.9158
2023-08-04,0.9168,0.9168,0.9114,0.9143
2023-08-07,0.9132,0.9156,0.9077,0.9106
2023-08-08,0.9105,0.9116,0.9078,0.9092
2023-08-09,0.9097,0.9121,0.9034,0.9049
2023-08-10,0.905,0.9085,0.9036,0.9049
2023-08-11,0.905,0.9107,0.9034,0.9099
2023-08-14,0.9096,0.912,0.9019,0.9025
2023-08-15,0.9068,0.9072,0.9008,0.9016
2023-08-16,0.9011,0.9049,0.8984,0.9013
2023-08-17,0.9006,0.9055,0.897,0.9052
2023-08-18,0.9011,0.9048,0.8987,0.901
2023-08-21,0.901,0.91,0.901,0.9072
2023-08-22,0.9075,0.9152,0.9073,0.9136
2023-08-23,0.9139,0.9163,0.9099,0.9111
2023-08-24,0.9114,0.9149,0.9064,0.9064
2023-08-25,0.9108,0.9113,0.905,0.9063
2023-08-28,0.9065,0.9077,0.9027,0.905
2023-08-29,0.9052,0.9106,0.9035,0.9095
2023-08-30,0.9098,0.9117,0.9068,0.9097
2023-08-31,0.9103,0.9143,0.9075,0.9105
2023-09-01,0.9106,0.9125,0.9071,0.9098
2023-09-04,0.9085,0.9092,0.9048,0.9065
2023-09-05,0.906,0.907,0.8969,0.8969
2023-09-06,0.9005,0.9026,0.8981,0.8995
2023-09-07,0.8999,0.9032,0.8977,0.9008
2023-09-08,0.8998,0.9043,0.8992,0.9007
2023-09-11,0.9029,0.9039,0.8995,0.9021
