Close,Max_10,Min_10,Max_21,Min_21,Max_50,Min_50,Max_100,Min_100,Max_200,Min_200,MA_10,MA_50,MA_200,Pivot_Points,RSI,BBands,buy,sell
41.165,41.419,40.734,41.47,40.734,41.637,40.553,41.637,40.022,,,41.0187,41.23052,,41.419,50.0,41.1061,0,0
41.079,41.419,40.811,41.47,40.734,41.637,40.613,41.637,40.022,,,41.0532,41.24103999999999,,41.165,52.86588759042854,41.0891,0,0
41.12,41.419,40.811,41.47,40.734,41.637,40.613,41.637,40.022,,,41.0838,41.24814000000001,,41.165,52.65511458915595,41.07415,0,0
41.222,41.419,40.811,41.47,40.734,41.637,40.698,41.637,40.022,,,41.1054,41.26032,,41.222,54.754273504273634,41.06175,0,0
41.114,41.419,40.918,41.419,40.734,41.637,40.734,41.637,40.022,,,41.1357,41.268640000000005,,41.222,54.29025423728811,41.05,0,0
41.273,41.419,41.015,41.419,40.734,41.637,40.734,41.637,40.022,,,41.1712,41.274499999999996,,41.273,64.73482777474027,41.057849999999995,0,0
41.37,41.419,41.079,41.419,40.734,41.637,40.734,41.637,40.022,,,41.2067,41.2729,,41.37,65.05958829902482,41.0681,0,0
41.076,41.419,41.076,41.419,40.734,41.637,40.734,41.637,40.022,,,41.2001,41.26382,,41.37,51.796714579055454,41.0731,0,0
41.16,41.37,41.076,41.419,40.734,41.637,40.734,41.637,40.022,,,41.1742,41.25902,,41.37,59.49918345127919,41.07985,0,0
41.354,41.37,41.076,41.419,40.734,41.637,40.734,41.637,40.022,,,41.1933,41.26126,,41.354,61.33056133056134,41.09535,0,0
41.387,41.387,41.076,41.419,40.734,41.637,40.734,41.637,40.022,,,41.215500000000006,41.26438,,41.387,60.0,41.1171,0,0
41.371,41.387,41.076,41.419,40.734,41.637,40.734,41.637,40.022,,,41.2447,41.265420000000006,,41.387,56.546598056032,41.14895,0,0
41.28,41.387,41.076,41.419,40.811,41.637,40.734,41.637,40.022,,,41.2607,41.2587,,41.387,45.55342290467065,41.172250000000005,0,0
41.536,41.536,41.076,41.536,40.811,41.637,40.734,41.637,40.022,,,41.2921,41.25942,,41.536,61.93218170185554,41.19875,0,0
41.643,41.643,41.076,41.643,40.811,41.643,40.734,41.643,40.022,,,41.345,41.2642,,41.643,64.32853717026384,41.24035,0,1
41.717,41.717,41.076,41.717,40.918,41.717,40.734,41.717,40.022,,,41.3894,41.27016,,41.717,69.26328502415456,41.2803,0,1
41.798,41.798,41.076,41.798,41.015,41.798,40.734,41.798,40.022,,,41.4322,41.27586,,41.798,69.98820754716988,41.31945,0,1
41.892,41.892,41.16,41.892,41.076,41.892,40.734,41.892,40.022,41.892,39.188,41.5138,41.28714,40.50714,41.892,69.84597156398107,41.35695,0,1
41.842,41.892,41.28,41.892,41.076,41.892,40.734,41.892,40.022,41.892,39.188,41.582,41.29442,40.520085,41.892,72.3312883435583,41.3781,0,1
41.832,41.892,41.28,41.892,41.076,41.892,40.734,41.892,40.022,41.892,39.188,41.6298,41.298320000000004,40.533285,41.892,68.8723835246455,41.41155,0,1
41.681,41.892,41.28,41.892,41.076,41.892,40.734,41.892,40.022,41.892,39.278,41.6592,41.3037,40.545750000000005,41.842,60.13029315960909,41.43735,0,1
41.757,41.892,41.28,41.892,41.076,41.892,40.734,41.892,40.022,41.892,39.328,41.6978,41.31482,40.558144999999996,41.832,75.85421412300659,41.47125,0,1
41.883,41.892,41.536,41.892,41.076,41.892,40.734,41.892,40.022,41.892,39.328,41.7581,41.32884,40.569825,41.883,76.60044150110366,41.5094,0,1
42.05,42.05,41.643,42.05,41.076,42.05,40.734,42.05,40.022,42.05,39.328,41.8095,41.337619999999994,40.58212,42.05,76.1261261261259,41.550799999999995,0,1
41.967,42.05,41.681,42.05,41.076,42.05,40.734,42.05,40.022,42.05,39.328,41.841899999999995,41.34468,40.593585,42.05,70.98408104196803,41.593450000000004,0,1
41.994,42.05,41.681,42.05,41.076,42.05,40.734,42.05,40.022,42.05,39.328,41.869600000000005,41.35664,40.605185,42.05,72.36180904522593,41.6295,0,1
41.994,42.05,41.681,42.05,41.076,42.05,40.734,42.05,40.022,42.05,39.328,41.8892,41.3676,40.61753,41.994,77.41935483870948,41.660700000000006,0,1
41.558,42.05,41.558,42.05,41.076,42.05,40.734,42.05,40.022,42.05,39.328,41.8558,41.36984,40.628434999999996,41.994,50.74224021592437,41.6848,1,0
41.744,42.05,41.558,42.05,41.16,42.05,40.734,42.05,40.126,42.05,39.328,41.846,41.3758,40.6379,41.994,53.23510570147337,41.714000000000006,0,0
41.772,42.05,41.558,42.05,41.28,42.05,40.734,42.05,40.181,42.05,39.328,41.839999999999996,41.38074,40.64806,41.772,51.815181518151796,41.734899999999996,0,0
41.761,42.05,41.558,42.05,41.28,42.05,40.734,42.05,40.245,42.05,39.328,41.848,41.38698,40.659684999999996,41.772,48.71972318339104,41.7536,0,0
41.862,42.05,41.558,42.05,41.28,42.05,40.734,42.05,40.245,42.05,39.328,41.85850000000001,41.39584,40.67101,41.862,48.96694214876029,41.77815,0,0
42.018,42.05,41.558,42.05,41.28,42.05,40.734,42.05,40.245,42.05,39.328,41.872,41.40782,40.683115,42.018,55.64826700898596,41.81505,0,0
41.987,42.018,41.558,42.05,41.536,42.05,40.734,42.05,40.337,42.05,39.328,41.865700000000004,41.41816,40.69424,42.018,54.9081697276758,41.8376,0,0
42.021,42.021,41.558,42.05,41.558,42.05,40.734,42.05,40.337,42.05,39.328,41.8711,41.431599999999996,40.705574999999996,42.021,61.627906976744384,41.8565,0,0
42.158,42.158,41.558,42.158,41.558,42.158,40.734,42.158,40.337,42.158,39.328,41.8875,41.45244,40.716495,42.158,63.16480630334886,41.878550000000004,1,0
42.611,42.611,41.558,42.611,41.558,42.611,40.734,42.611,40.337,42.611,39.328,41.9492,41.481359999999995,40.731590000000004,42.611,69.67567567567573,41.919200000000004,0,0
42.507,42.611,41.744,42.611,41.558,42.611,40.734,42.611,40.337,42.611,39.328,42.0441,41.51198,40.746520000000004,42.611,62.78679350867389,41.94995,0,0
42.555,42.611,41.761,42.611,41.558,42.611,40.734,42.611,40.337,42.611,39.328,42.1252,41.54258,40.761325,42.611,66.78082191780837,41.9856,0,0
42.628,42.628,41.761,42.628,41.558,42.628,40.734,42.628,40.337,42.628,39.328,42.2108,41.57426,40.77713,42.628,67.63070077864307,42.025400000000005,0,0
42.628,42.628,41.862,42.628,41.558,42.628,40.734,42.628,40.337,42.628,39.328,42.2975,41.607780000000005,40.792525,42.628,67.63070077864307,42.07275,0,0
42.628,42.628,41.987,42.628,41.558,42.628,40.811,42.628,40.337,42.628,39.328,42.374100000000006,41.64566,40.8077,42.628,89.28046989721035,42.1163,0,0
42.363,42.628,41.987,42.628,41.558,42.628,40.811,42.628,40.359,42.628,39.328,42.4086,41.67664,40.82199,42.628,71.47814018043043,42.140299999999996,1,0
42.634,42.634,42.021,42.634,41.558,42.634,40.811,42.634,40.446,42.634,39.328,42.473299999999995,41.7092,40.83789,42.634,75.59382422802871,42.1695,1,0
42.627,42.634,42.158,42.634,41.558,42.634,40.918,42.634,40.446,42.634,39.328,42.5339,41.74552,40.852579999999996,42.634,75.77380952380963,42.2025,1,0
42.631,42.634,42.363,42.634,41.558,42.634,41.015,42.634,40.446,42.634,39.328,42.5812,41.77978,40.86778,42.634,74.28932406822497,42.23435,1,0
42.544,42.634,42.363,42.634,41.558,42.634,41.076,42.634,40.446,42.634,39.328,42.5745,41.81036,40.88295,42.631,67.37120211360627,42.261849999999995,1,0
