Close,Max_14,Min_14,Max_50,Min_50,Max_90,Min_90,MA_50,MA_200,MACD,ATR,Pivot_Points,Bearish_Candlestick_Patterns,label
0.79458,0.79458,0.78133,0.79976,0.78133,0.80726,0.77705,0.7917356000000001,,-0.0012892457458341111,0.7874614285714285,0.79458,0.78575,0
0.79048,0.79458,0.78133,0.79976,0.78133,0.80726,0.77705,0.791828,,-0.0010686335737631891,0.7872264285714285,0.79458,0.78575,0
0.7901,0.79458,0.78133,0.79976,0.78133,0.80726,0.77705,0.7919296,,-0.0009139245093343629,0.7872021428571429,0.79458,0.7901,0
0.78647,0.79458,0.78133,0.79976,0.78133,0.80726,0.77705,0.7919898000000001,,-0.0010718712593194013,0.7873364285714286,0.79048,0.78647,0
0.7925,0.79458,0.78133,0.79976,0.78133,0.80726,0.77705,0.792083,,-0.000702378014899363,0.7878635714285716,0.7925,0.78647,0
0.79064,0.79458,0.78133,0.79976,0.78133,0.80726,0.77705,0.7921908000000001,,-0.0005532607662523947,0.7883978571428572,0.7925,0.78647,0
0.79926,0.79926,0.78133,0.79976,0.78133,0.80726,0.77705,0.7924642,,0.0002575092805936485,0.7892671428571428,0.79926,0.79064,1
0.79973,0.79973,0.78166,0.79976,0.78133,0.80726,0.77705,0.7925986,,0.0009272862770617341,0.7905814285714285,0.79973,0.79064,1
0.8011,0.8011,0.78166,0.8011,0.78133,0.80726,0.77705,0.7927834,,0.0015507607184305217,0.7914064285714285,0.8011,0.79926,1
0.79868,0.8011,0.78575,0.8011,0.78133,0.80726,0.77705,0.7928493999999999,,0.001828516924990975,0.7926221428571428,0.8011,0.79868,1
0.8019,0.8019,0.78575,0.8019,0.78133,0.80726,0.78133,0.7930124000000001,,0.0022821604836922305,0.7935657142857142,0.8019,0.79868,1
0.79747,0.8019,0.78575,0.8019,0.78133,0.80726,0.78133,0.7930383999999999,,0.00225818138599454,0.79394,0.8019,0.79747,0
0.80651,0.80651,0.78575,0.80651,0.78133,0.80726,0.78133,0.7933982,,0.002934799683969258,0.7953692857142858,0.80651,0.79747,1
0.81301,0.81301,0.78647,0.81301,0.78133,0.81301,0.78133,0.7937924,,0.003949987242964137,0.7973164285714286,0.81301,0.79747,1
0.81474,0.81474,0.78647,0.81474,0.78133,0.81474,0.78133,0.7942586,,0.004838353709493148,0.7987564285714287,0.81474,0.80651,1
0.81787,0.81787,0.78647,0.81787,0.78133,0.81787,0.78133,0.7947306000000001,,0.005728915998545858,0.8007128571428571,0.81787,0.81301,2
0.80863,0.81787,0.78647,0.81787,0.78133,0.81787,0.78133,0.7949384,,0.005624269176595198,0.8020364285714285,0.81787,0.80863,1
0.81148,0.81787,0.79064,0.81787,0.78133,0.81787,0.78133,0.7952777999999999,,0.005705537117498882,0.8038228571428572,0.81787,0.80863,1
0.80883,0.81787,0.79064,0.81787,0.78133,0.81787,0.78133,0.79559,,0.005492792203762531,0.8049892857142857,0.81148,0.80863,1
